tarih_saat,tarih,saat,tuketim_mwh,uretim_mwh,dogalgaz_mwh,komur_mwh,hidro_mwh,ruzgar_mwh,gunes_mwh,diger_mwh,ptf_tl_mwh
2024-01-19T20:00:00Z,2024-01-19,23,34695.2,35736.1,7877.3,12747.5,8538.4,3475.4,149.9,2947.6,4290.5
2024-01-19T21:00:00Z,2024-01-19,0,28537.3,29393.5,6287,10019.2,6144.8,4549.5,0,2392.9,3887.65
2024-01-19T22:00:00Z,2024-01-19,1,26590.7,27388.4,6107.6,9536.7,6573.6,2561.5,0,2609,4278.01
2024-01-19T23:00:00Z,2024-01-19,2,27284.8,28103.3,5686.2,9660.3,6961.6,2453.7,243.5,3097.9,4007.7
2024-01-20T00:00:00Z,2024-01-20,3,29269.6,30147.6,6388.3,9789.6,6758.3,2445.8,0,4765.6,3702.23
2024-01-20T01:00:00Z,2024-01-20,4,30475.9,31390.2,7177.9,10501.9,7074.5,2077.7,0,4558.3,4297.63
2024-01-20T02:00:00Z,2024-01-20,5,32226,33192.8,6388,11164.6,6396.7,1972.3,0,7271.2,4082.17
2024-01-20T03:00:00Z,2024-01-20,6,35057.7,36109.4,7471.1,12860.2,7419.3,3402.4,0,4956.5,4721.57
2024-01-20T04:00:00Z,2024-01-20,7,36447.3,37540.7,9012.4,12700.6,8506,1516.5,609,5196.2,4892.49
2024-01-20T05:00:00Z,2024-01-20,8,38024.2,39165,9263.4,13060.9,8327.4,1518.3,1137.3,5857.7,4484.77
2024-01-20T06:00:00Z,2024-01-20,9,38670.5,39830.6,8466.2,13092.4,8715.1,3787.9,1366.1,4402.9,4321.78
2024-01-20T07:00:00Z,2024-01-20,10,39560.7,40747.5,8882,13916.8,7997.1,2153.8,2144.7,5653.2,4465.04
2024-01-20T08:00:00Z,2024-01-20,11,39167.3,40342.3,8862.9,15101.7,8794.2,3405.7,1933.5,2244.3,4318.06
2024-01-20T09:00:00Z,2024-01-20,12,39502.3,40687.3,8915.7,14966.6,7130.4,2597.2,2362.9,4714.6,4267.67
2024-01-20T10:00:00Z,2024-01-20,13,38840.7,40005.9,9433.7,13027.7,8612,4307.3,2069.4,2555.9,3876.04
2024-01-20T11:00:00Z,2024-01-20,14,38655.9,39815.6,7325.9,14017.4,8061.2,4064.8,1730.2,4616,4312.23
2024-01-20T12:00:00Z,2024-01-20,15,37498.5,38623.4,9701.7,13871.3,7933,4700.8,1667,749.7,4389.44
2024-01-20T13:00:00Z,2024-01-20,16,39650,40839.4,11096.9,15004.8,8089.9,4446.1,1248.1,953.5,4758.36
2024-01-20T14:00:00Z,2024-01-20,17,38181.1,39326.5,7361.8,12804.2,8256.5,4045.8,84.8,6773.4,4054.58
2024-01-20T15:00:00Z,2024-01-20,18,37361.7,38482.6,7512.5,13061,7080.2,5874.9,0,4954.1,4460.07
2024-01-20T16:00:00Z,2024-01-20,19,36464.7,37558.6,7962.2,12137.5,7402.5,4801.6,0,5254.8,4249.32
2024-01-20T17:00:00Z,2024-01-20,20,35847.3,36922.8,8511.6,13637.2,7825.9,6172.5,28.8,746.8,4857.37
2024-01-20T18:00:00Z,2024-01-20,21,34627.9,35666.7,8007.2,12491.4,8125.5,6394.5,0,648.2,4222.6
2024-01-20T19:00:00Z,2024-01-20,22,31305.3,32244.5,6857.1,10748.7,6404.7,5221.4,143.9,2868.7,4085.15
2024-01-20T20:00:00Z,2024-01-20,23,31397.2,32339.1,7937.2,11548.3,7370,4292.1,48.6,1142.9,4150.87
2024-01-20T21:00:00Z,2024-01-20,0,29122,29995.6,6709.9,10453.9,7279.5,3545.4,27.6,1979.3,4118.6
2024-01-20T22:00:00Z,2024-01-20,1,27052.8,27864.4,6638.4,9839.5,6947.2,3504,0,935.4,3582.18
2024-01-20T23:00:00Z,2024-01-20,2,26891,27697.8,6462.9,9713.3,6078,3375.7,9.8,2058,4054.22
2024-01-21T00:00:00Z,2024-01-21,3,28695.2,29556.1,6675.7,10828.4,5645.8,2730.1,0,3676.1,4019.76
2024-01-21T01:00:00Z,2024-01-21,4,30289.5,31198.1,6794.8,9375.1,7190.7,2836.9,99.6,4900.9,4434.73
2024-01-21T02:00:00Z,2024-01-21,5,32438,33411.2,6351.4,11874,6287.9,2038.9,67.8,6791.2,4057.46
2024-01-21T03:00:00Z,2024-01-21,6,33762.6,34775.5,7498.4,12876.6,7474.3,2251.6,0,4674.6,4182.91
2024-01-21T04:00:00Z,2024-01-21,7,36737,37839.1,8343.1,12451.8,8619.7,2891,890.5,4643.1,4354.15
2024-01-21T05:00:00Z,2024-01-21,8,38557.6,39714.3,9195.6,14016.6,9603.8,1662.3,1190.5,4045.5,4200.64
2024-01-21T06:00:00Z,2024-01-21,9,40118.7,41322.2,9325,13750.5,9507.1,3277.1,1259.2,4203.4,4782.95
2024-01-21T07:00:00Z,2024-01-21,10,39881.9,41078.3,7899.8,14358.5,9030,2485.8,1693.9,5610.3,4777.42
2024-01-21T08:00:00Z,2024-01-21,11,40148.8,41353.3,9427.2,13562.2,9167.4,2335.3,2553.8,4307.3,5326.14
2024-01-21T09:00:00Z,2024-01-21,12,39316.4,40495.9,9587.6,13056.2,7961.9,4646,2205.6,3038.6,4576.02
2024-01-21T10:00:00Z,2024-01-21,13,38491.6,39646.4,7787.1,12946,8417.1,4481.5,1611.8,4402.9,4430.91
2024-01-21T11:00:00Z,2024-01-21,14,37897.8,39034.7,9235.1,13593.5,9079.4,3563.6,1931.4,1631.7,4572.6
2024-01-21T12:00:00Z,2024-01-21,15,39293.1,40471.9,6981.8,13004,7756.4,4873.8,1584,6272,4848.85
2024-01-21T13:00:00Z,2024-01-21,16,38449.3,39602.8,8548.7,15237.2,8726.9,3831,1263.8,1995.2,4411.84
2024-01-21T14:00:00Z,2024-01-21,17,36961.1,38069.9,8577.4,13126.6,8958.8,4785.7,310,2311.4,4321.3
2024-01-21T15:00:00Z,2024-01-21,18,36635,37734.1,8067.6,12111.8,8209.3,5499.8,0,3845.6,4939.14
2024-01-21T16:00:00Z,2024-01-21,19,35576,36643.3,8803.6,13177.2,7056,5982,0,1624.5,4367.97
2024-01-21T17:00:00Z,2024-01-21,20,35489.2,36553.8,7050.6,10994.5,7523.7,5136.9,18.7,5829.4,4338.44
2024-01-21T18:00:00Z,2024-01-21,21,33203.3,34199.4,7783.7,12308.3,7533.5,4401.9,119.1,2053,3763.23
2024-01-21T19:00:00Z,2024-01-21,22,32347,33317.4,7175.9,12431.8,8390.9,4537.5,27.1,754.2,4311.57
2024-01-21T20:00:00Z,2024-01-21,23,29567.7,30454.7,5665.7,10392,6261.3,3280.7,114,4741.1,3961.78
2024-01-21T21:00:00Z,2024-01-21,0,32102.4,33065.5,6475.3,9522.4,7725.4,3669.9,73.2,5599.2,3907.54
2024-01-21T22:00:00Z,2024-01-21,1,30627,31545.8,6765.5,10864.3,7332.2,4680.5,120.4,1783,3883.78
2024-01-21T23:00:00Z,2024-01-21,2,32088.7,33051.4,8073.4,10262.7,7723,3045.5,37.4,3909.4,4178.64
2024-01-22T00:00:00Z,2024-01-22,3,31788.8,32742.5,7494.2,10615.6,7008.6,2276.5,254.6,5093,4272.7
2024-01-22T01:00:00Z,2024-01-22,4,34878,35924.3,7801.1,11132.2,7669,3764.3,24.8,5532.9,4554.92
2024-01-22T02:00:00Z,2024-01-22,5,36636,37735.1,6700,12053.2,7776.4,1942,55.6,9207.9,4701.34
2024-01-22T03:00:00Z,2024-01-22,6,39476.6,40660.9,9861.2,14526.9,8493.4,3218.7,83.3,4477.4,4575.01
2024-01-22T04:00:00Z,2024-01-22,7,41584.8,42832.4,9868.6,13872.6,8573.5,2406,590.1,7521.6,4883.77
2024-01-22T05:00:00Z,2024-01-22,8,42459.2,43733,9789,14466.7,9990.5,4139.5,1162.7,4184.6,4980.23
2024-01-22T06:00:00Z,2024-01-22,9,43573.5,44880.7,12597.9,16117.6,9436.5,3050.3,1605.6,2072.7,4734.95
2024-01-22T07:00:00Z,2024-01-22,10,44303.3,45632.4,10171.9,15735.3,9580.1,3626.8,2451.2,4067.2,4446.01
2024-01-22T08:00:00Z,2024-01-22,11,44209.9,45536.2,11108.4,15925.1,9521.8,4918.8,2460.1,1601.9,4889.29
2024-01-22T09:00:00Z,2024-01-22,12,43786.5,45100.1,9705,14877.5,9916.3,3824.1,2338.9,4438.3,4370.99
2024-01-22T10:00:00Z,2024-01-22,13,43283.5,44582,9262.2,14694.2,10285.1,4940.3,2181.3,3218.9,4459.84
2024-01-22T11:00:00Z,2024-01-22,14,42065.9,43327.9,10598.8,14287.9,9572,3892,1965.6,3011.6,4811.71
2024-01-22T12:00:00Z,2024-01-22,15,42155.1,43419.8,9052.6,14865.7,10043,5318.2,1672.9,2467.2,4452.24
2024-01-22T13:00:00Z,2024-01-22,16,42553.1,43829.7,10023.3,16472.2,9524.9,5068.6,1554,1186.7,4738.44
2024-01-22T14:00:00Z,2024-01-22,17,42348.2,43618.7,8361.7,16527.9,10866.5,6551.2,821,490.3,4206.48
2024-01-22T15:00:00Z,2024-01-22,18,41460.9,42704.8,9289.6,14649.9,10422.5,6221.7,0,2121.2,4538.25
2024-01-22T16:00:00Z,2024-01-22,19,40711.5,41932.9,9287.5,13347.7,8509.9,5916.2,0,4871.5,4844.22
2024-01-22T17:00:00Z,2024-01-22,20,40031.9,41232.9,8663.9,15452.8,9045.2,5917.5,88.6,2064.8,4414.71
2024-01-22T18:00:00Z,2024-01-22,21,39520.2,40705.9,8544.6,13240.5,8891,6312.8,0,3717,4792.8
2024-01-22T19:00:00Z,2024-01-22,22,35885.9,36962.4,7600.4,13072.5,8462.4,4621.3,258.2,2947.7,3925.47
2024-01-22T20:00:00Z,2024-01-22,23,33502.2,34507.2,8876.6,12056.5,7355.5,4805.4,0,1413.3,3951.43
2024-01-22T21:00:00Z,2024-01-22,0,32816.7,33801.2,6268.7,10891.6,8009.1,3997.3,71.7,4562.8,3779.37
2024-01-22T22:00:00Z,2024-01-22,1,30471.2,31385.3,7536.7,10407.8,7325.4,3385.4,19.7,2710.3,4032.71
2024-01-22T23:00:00Z,2024-01-22,2,31331.4,32271.4,7531.6,11313.4,7376.2,2310.3,0,3739.9,4710.05
2024-01-23T00:00:00Z,2024-01-23,3,32871.7,33857.9,7839.5,11837.1,8507,2356.8,14.4,3303.1,4902.09
2024-01-23T01:00:00Z,2024-01-23,4,34345.6,35375.9,8353.4,10899.1,8215.6,3914.9,42.1,3950.9,4120.55
2024-01-23T02:00:00Z,2024-01-23,5,35960.5,37039.3,8317.2,12289.5,7477.6,4398,277.6,4279.3,4442.63
2024-01-23T03:00:00Z,2024-01-23,6,39392.9,40574.6,10811.9,13484.1,8300.9,3092.5,0,4885.2,4379.93
2024-01-23T04:00:00Z,2024-01-23,7,42018.5,43279,8771,14099.1,8952.7,3131.2,840.8,7484.2,4763.23
2024-01-23T05:00:00Z,2024-01-23,8,43132.8,44426.8,10866.7,13385,10590.8,3039.9,1353.3,5191.1,4435.72
2024-01-23T06:00:00Z,2024-01-23,9,43268,44566.1,10482.6,14274.2,9860,2176,1721.3,6051.9,4817.1
2024-01-23T07:00:00Z,2024-01-23,10,44989.2,46338.9,10960.4,16079.5,9444.1,4109.7,1853.3,3891.9,4490.66
2024-01-23T08:00:00Z,2024-01-23,11,42794.9,44078.8,8645.2,15958.7,10207.8,3265.2,2031.3,3970.6,4408.36
2024-01-23T09:00:00Z,2024-01-23,12,43117.8,44411.3,9448.7,14358.4,8888.6,2852.8,2211.3,6651.6,4348.1
2024-01-23T10:00:00Z,2024-01-23,13,43620.9,44929.5,8201.7,14826.4,8987.6,3322.5,2295.6,7295.6,4721.49
2024-01-23T11:00:00Z,2024-01-23,14,41857.9,43113.7,9813.3,16072.3,9080.2,3990.4,2045.2,2112.2,4531.68
2024-01-23T12:00:00Z,2024-01-23,15,42523.1,43798.8,9859.2,15385.3,10212.4,5777.2,1369.1,1195.6,4491.08
2024-01-23T13:00:00Z,2024-01-23,16,43816.3,45130.8,9366.7,15614.3,10507.2,4098.2,1516.5,4027.9,4492.68
2024-01-23T14:00:00Z,2024-01-23,17,41053.4,42285,8883.2,14717.6,8739.8,5469.8,561,3913.7,4887.29
2024-01-23T15:00:00Z,2024-01-23,18,41083.6,42316.1,8784,15965,10322.6,6775.2,161.6,307.7,4427.32
2024-01-23T16:00:00Z,2024-01-23,19,40681.4,41901.9,9591.9,13705.4,10082.4,5319.3,411.8,2791,4838.68
2024-01-23T17:00:00Z,2024-01-23,20,39520.9,40706.5,8164.7,13635.2,9633.8,6447.2,29.6,2795.9,4581.92
2024-01-23T18:00:00Z,2024-01-23,21,38782.5,39946,7772.8,14832.6,9256.9,4383.4,0,3700.3,4430.39
2024-01-23T19:00:00Z,2024-01-23,22,35712.8,36784.2,8585.4,11367.7,8827.4,4846.6,0.8,3156.2,3819.02
2024-01-23T20:00:00Z,2024-01-23,23,34121.4,35145.1,8000.9,12600,7341.6,3996.8,0,3205.8,4292
2024-01-23T21:00:00Z,2024-01-23,0,32109.7,33073,8952.6,11038.8,6835,3745,155.9,2345.6,3189.75
2024-01-23T22:00:00Z,2024-01-23,1,31069.8,32001.9,7367.6,10677.9,7095.6,4564.5,113.4,2182.8,4291.76
2024-01-23T23:00:00Z,2024-01-23,2,31230.1,32167,6321.9,11538.6,7315.6,3478.3,118.5,3394.1,3847.09
2024-01-24T00:00:00Z,2024-01-24,3,32045.8,33007.1,6540.8,11009.8,7094.8,1802.5,0,6559.2,4157.05
2024-01-24T01:00:00Z,2024-01-24,4,33445.7,34449,7818.9,11836.3,7921.2,3404.8,319.4,3148.5,4758.44
2024-01-24T02:00:00Z,2024-01-24,5,36746.4,37848.8,8979,11509,7920.6,3493.3,0,5946.9,4271.52
2024-01-24T03:00:00Z,2024-01-24,6,37606.8,38735,8643.7,13083.5,8682.2,1453.7,209.1,6662.8,4465
2024-01-24T04:00:00Z,2024-01-24,7,39872.1,41068.3,9579.4,13443.5,8238,1934.4,313.3,7559.6,4633.29
2024-01-24T05:00:00Z,2024-01-24,8,43663.4,44973.3,9320.8,16448.2,8832.4,2931.9,670.6,6769.3,4784.51
2024-01-24T06:00:00Z,2024-01-24,9,43502,44807.1,10748.9,16303.8,9791.4,3293.7,1317.3,3352.1,4733.01
2024-01-24T07:00:00Z,2024-01-24,10,44586,45923.6,9817.4,17187.8,9678,4374.8,2126.9,2738.7,4572.6
2024-01-24T08:00:00Z,2024-01-24,11,42946.1,44234.5,9203.8,14827.2,8711.4,1976.3,2421.2,7094.7,4689.21
2024-01-24T09:00:00Z,2024-01-24,12,43521,44826.6,9423.1,14696,10504.1,3058.3,2214.1,4931,5002.58
2024-01-24T10:00:00Z,2024-01-24,13,43262,44559.8,10298.1,15119.4,9919.8,3646.9,2075.6,3500,4358.9
2024-01-24T11:00:00Z,2024-01-24,14,41503.5,42748.6,9949.1,15181.7,9085.8,6008,2005.8,518.3,4758.46
2024-01-24T12:00:00Z,2024-01-24,15,41002,42232,10009.5,14439.4,9891.5,5626.7,1563.9,701,4380.15
2024-01-24T13:00:00Z,2024-01-24,16,41637.1,42886.2,9552.4,15347.8,9455.7,4281.7,945.4,3303.1,4185.79
2024-01-24T14:00:00Z,2024-01-24,17,42046.8,43308.2,10670.2,15334.9,9080.9,5260.5,535.2,2426.6,4933
2024-01-24T15:00:00Z,2024-01-24,18,40244.8,41452.1,7711.7,15025,8816.9,5466.7,0,4431.9,4605.67
2024-01-24T16:00:00Z,2024-01-24,19,41253,42490.6,9845.1,15893.5,9989.7,5521.3,107.8,1133.2,4452.85
2024-01-24T17:00:00Z,2024-01-24,20,39748.7,40941.1,9643.2,14103.8,9415.2,5284.6,0,2494.3,4750.11
2024-01-24T18:00:00Z,2024-01-24,21,37905.9,39043.1,8147.9,13468.1,8973.4,6258.7,0,2195,4878
2024-01-24T19:00:00Z,2024-01-24,22,35675.2,36745.4,8265.7,11893.2,8196.1,4951,255.3,3184.1,3843.71
2024-01-24T20:00:00Z,2024-01-24,23,33570.9,34578,7457.5,11114.4,7758.5,5088.4,90.1,3069.1,4668.53
2024-01-24T21:00:00Z,2024-01-24,0,32710.7,33692,7149.8,12140.5,7709.6,2994.7,271.6,3426,4137.53
2024-01-24T22:00:00Z,2024-01-24,1,30811.2,31735.5,6774.7,10287.6,5580.7,4250.5,215.1,4626.9,4384.15
2024-01-24T23:00:00Z,2024-01-24,2,31661,32610.9,7594.4,11590,7532.6,3484.5,0,2409.3,4066.37
2024-01-25T00:00:00Z,2024-01-25,3,31615.3,32563.8,7046.5,10845.7,6766.3,3608.3,22,4274.9,4583.5
2024-01-25T01:00:00Z,2024-01-25,4,33317,34316.5,7575,11692.5,8538,2126,281.3,4103.6,4302.9
2024-01-25T02:00:00Z,2024-01-25,5,35712.1,36783.5,6592.5,13174.4,8034.1,1853.9,0,7128.6,4342.16
2024-01-25T03:00:00Z,2024-01-25,6,39463,40646.9,9375.2,14088.5,8705.2,2032.4,144.1,6301.5,4599.09
2024-01-25T04:00:00Z,2024-01-25,7,41142.8,42377.1,8589.6,13791.2,10520.4,3113,877.2,5485.8,4273.25
2024-01-25T05:00:00Z,2024-01-25,8,42463.1,43737,9688,15845.6,9497.7,1949.2,974.6,5781.9,4711.21
2024-01-25T06:00:00Z,2024-01-25,9,43359.8,44660.6,6765.3,15829.5,9272.4,4035.3,1870.5,6887.5,4920.98
2024-01-25T07:00:00Z,2024-01-25,10,43383.5,44685,9358.3,12811.4,9220.1,3204.9,2243,7847.4,5010.03
2024-01-25T08:00:00Z,2024-01-25,11,43338.6,44638.7,9679.2,14192.3,8878.6,3627.5,2411.5,5849.7,4951.99
2024-01-25T09:00:00Z,2024-01-25,12,41969.3,43228.3,8732.3,15997.2,10617.7,3111.6,2590.8,2178.7,5231.5
2024-01-25T10:00:00Z,2024-01-25,13,41970.7,43229.8,8514.2,15510.5,9450.5,1564.8,2566.9,5623,4311.04
2024-01-25T11:00:00Z,2024-01-25,14,42925.8,44213.6,10560.7,14133.4,9461.6,3950.2,2314.5,3793.2,4589.25
2024-01-25T12:00:00Z,2024-01-25,15,42411.1,43683.4,9708.1,15188.9,9529.9,3206.2,1692.2,4358.1,4965.71
2024-01-25T13:00:00Z,2024-01-25,16,41262.1,42499.9,9168,14551.5,8931.4,4679.5,895.6,4273.9,4715.37
2024-01-25T14:00:00Z,2024-01-25,17,41579.3,42826.7,8250.1,14795.5,9954.7,5852.8,412.4,3561.3,4820.3
2024-01-25T15:00:00Z,2024-01-25,18,40951.9,42180.5,9297.6,12256.6,9195.3,4729.1,0,6701.9,4196.83
2024-01-25T16:00:00Z,2024-01-25,19,39836,41031.1,7609.2,14751.6,9202.4,5370.9,0,4097,4956.46
2024-01-25T17:00:00Z,2024-01-25,20,39571,40758.1,9078.6,14310.5,9048.7,5476.4,77.8,2766,4970.48
2024-01-25T18:00:00Z,2024-01-25,21,38000.7,39140.7,8434.1,15146.4,8889.8,5213.2,0,1457.2,4326.1
2024-01-25T19:00:00Z,2024-01-25,22,35534.1,36600.1,8313.5,11156.7,8148.3,4812.3,0,4169.2,4703.32
2024-01-25T20:00:00Z,2024-01-25,23,36146.7,37231.1,7450.9,12414.6,8284.2,3966,32.7,5082.7,4033.94
2024-01-25T21:00:00Z,2024-01-25,0,31996,32955.9,7889.4,10740.5,6238.9,3799.7,156.8,4130.5,4457.86
2024-01-25T22:00:00Z,2024-01-25,1,31921.1,32878.7,7640.5,10665.2,7501.1,3418.4,0,3653.5,4400.16
2024-01-25T23:00:00Z,2024-01-25,2,31928.9,32886.8,7440.4,10788.7,8342.8,3430.3,0,2884.6,3698.37
2024-01-26T00:00:00Z,2024-01-26,3,31280.5,32218.9,8261,10039.6,7418.7,3023.7,29.1,3446.7,4100.66
2024-01-26T01:00:00Z,2024-01-26,4,33062.6,34054.5,5501.6,11829,7442.1,2766.1,88.3,6427.4,4013.77
2024-01-26T02:00:00Z,2024-01-26,5,35924.4,37002.1,7072.2,13662.3,8713.2,3366.7,0,4187.7,4357.76
2024-01-26T03:00:00Z,2024-01-26,6,39770.7,40963.8,8002.9,12172.3,10787.3,4242.3,104.2,5654.9,4424.3
2024-01-26T04:00:00Z,2024-01-26,7,40697.5,41918.4,8840.3,13736.7,9076.6,2879.1,651.7,6734,4513.55
2024-01-26T05:00:00Z,2024-01-26,8,42243.3,43510.6,8750.2,15371.6,10270.6,2285.6,1677,5155.6,4438.87
2024-01-26T06:00:00Z,2024-01-26,9,43607.3,44915.5,9009.5,15082.1,9527.6,2763.8,1542.5,6990,4784.64
2024-01-26T07:00:00Z,2024-01-26,10,43714.6,45026.1,8517.3,14414.5,9541.9,3882.8,2119.5,6550.2,4864.81
2024-01-26T08:00:00Z,2024-01-26,11,44077.6,45399.9,9662.5,14809.2,11248.5,1137.7,2231.6,6310.4,5029.59
2024-01-26T09:00:00Z,2024-01-26,12,44310.3,45639.6,11535.4,14547.2,10490.9,3890.5,2295.7,2879.8,4851.88
2024-01-26T10:00:00Z,2024-01-26,13,43002.8,44292.9,9720,14619.7,10604.5,3006.6,2199.7,4142.4,4836.89
2024-01-26T11:00:00Z,2024-01-26,14,42366.4,43637.4,9780.6,15651,8147.5,5245.1,1653.8,3159.4,4554.58
2024-01-26T12:00:00Z,2024-01-26,15,42994.8,44284.7,10493,14951.1,8847.1,6129,1643,2221.6,3952.1
2024-01-26T13:00:00Z,2024-01-26,16,40947.4,42175.8,9512.2,13266.8,11019.7,5581.7,804.8,1990.7,3802.88
2024-01-26T14:00:00Z,2024-01-26,17,40597.7,41815.6,9224.5,14783.8,10011.1,6335.7,266.6,1193.9,4626.05
2024-01-26T15:00:00Z,2024-01-26,18,40716.6,41938.1,8529.9,14086.7,9401.7,6155.8,171,3593,4747.43
2024-01-26T16:00:00Z,2024-01-26,19,40552.9,41769.5,8306.9,13255.2,8137,5840.4,0,6229.9,4549.25
2024-01-26T17:00:00Z,2024-01-26,20,39298.5,40477.5,9661.6,14059.4,8867.9,5624,0,2264.5,4897.02
2024-01-26T18:00:00Z,2024-01-26,21,38541,39697.3,9672.2,13816.6,9376.5,5212.7,180.7,1438.7,4317.21
2024-01-26T19:00:00Z,2024-01-26,22,35643.1,36712.4,7789.7,12285.3,8876.8,5033.3,0,2727.3,4198.93
2024-01-26T20:00:00Z,2024-01-26,23,33735.4,34747.5,6223.7,10904.5,7454.9,5042.7,0,5121.8,3850.74
2024-01-26T21:00:00Z,2024-01-26,0,27806,28640.2,5525.5,10569.9,6008.7,4168.1,0,2368,3718.82
2024-01-26T22:00:00Z,2024-01-26,1,27101,27914,6691.3,9881.7,6264.5,2968.9,0,2107.7,3552.53
2024-01-26T23:00:00Z,2024-01-26,2,26885.4,27692,7148.4,9660.6,6468.5,2885.3,0,1529.2,4129.61
2024-01-27T00:00:00Z,2024-01-27,3,26096.1,26879,5258.6,8958.6,5770.6,1637.2,14.4,5239.5,3781.23
2024-01-27T01:00:00Z,2024-01-27,4,29134.7,30008.8,7849.5,11659.9,6427,2842,0,1230.5,4118.22
2024-01-27T02:00:00Z,2024-01-27,5,32238,33205.2,7824.5,11499.7,8011.8,2526.7,0,3342.5,4217.32
2024-01-27T03:00:00Z,2024-01-27,6,35110.6,36163.9,8435.1,11875.3,7360.6,2937.2,0,5555.8,4744.6
2024-01-27T04:00:00Z,2024-01-27,7,35477.9,36542.3,7064.5,12255,7794.8,1571.1,219.3,7637.5,4164.46
2024-01-27T05:00:00Z,2024-01-27,8,37890.2,39026.9,8736.9,13267.8,7968.2,4102.6,573,4378.3,4283.35
2024-01-27T06:00:00Z,2024-01-27,9,38136.4,39280.5,7510,13762.7,8226,101.6,1565.1,8115.3,4506.24
2024-01-27T07:00:00Z,2024-01-27,10,38924.1,40091.8,8679,14324.6,9564.6,3367.6,1602.7,2553.3,4219.61
2024-01-27T08:00:00Z,2024-01-27,11,41108.6,42341.9,8081.7,13986.7,9758.7,4225.2,2562,3727.5,4133.65
2024-01-27T09:00:00Z,2024-01-27,12,39128.3,40302.1,8220.3,14106.7,9300.2,3397.1,2502.9,2775,4831
2024-01-27T10:00:00Z,2024-01-27,13,39299.7,40478.7,9037.7,12758.7,9269.8,3104.7,1853.7,4454.1,4514.49
2024-01-27T11:00:00Z,2024-01-27,14,37532.7,38658.7,8447.6,13515.7,8793.7,4086,1946,1869.7,4203.85
2024-01-27T12:00:00Z,2024-01-27,15,37679.7,38810.1,8146.6,14187.2,9240,4410.5,1099.8,1726,4335.14
2024-01-27T13:00:00Z,2024-01-27,16,37682.4,38812.9,6863.2,14773.9,9268.6,7013.9,1149.4,0,3856.62
2024-01-27T14:00:00Z,2024-01-27,17,36008.9,37089.1,7828.5,12201.5,8346,3792.6,533.8,4386.6,4606.45
2024-01-27T15:00:00Z,2024-01-27,18,36391.5,37483.3,7281.5,12624.8,8858.1,5814,48.6,2856.3,4247.52
2024-01-27T16:00:00Z,2024-01-27,19,36060.4,37142.2,8854.7,13516.9,8050.7,5027.8,71.5,1620.7,4435.19
2024-01-27T17:00:00Z,2024-01-27,20,35411.4,36473.7,6903,11641.2,7776.1,5873.9,0,4279.5,4226.86
2024-01-27T18:00:00Z,2024-01-27,21,33539,34545.1,7690,12206.1,7892.8,3376,0,3380.2,3835.28
2024-01-27T19:00:00Z,2024-01-27,22,31193.6,32129.4,6690.1,11159.9,6536.3,4603.4,0,3139.8,3813.83
2024-01-27T20:00:00Z,2024-01-27,23,30309.9,31219.2,6373.8,9242.5,6713.7,3907.7,25.7,4955.8,4407.26
2024-01-27T21:00:00Z,2024-01-27,0,26839.6,27644.8,6459.4,9635.2,6526,2806.1,37.7,2180.5,3991.7
2024-01-27T22:00:00Z,2024-01-27,1,27013.4,27823.8,6268.9,9943.7,6499.7,3986.2,79.3,1046.2,4065.53
2024-01-27T23:00:00Z,2024-01-27,2,27643.6,28472.9,6767.5,10200.2,6836.7,2488.1,114.1,2066.4,3417.76
2024-01-28T00:00:00Z,2024-01-28,3,27163.6,27978.5,5539.8,8563.9,7161.6,2554.2,123,4036,3660.55
2024-01-28T01:00:00Z,2024-01-28,4,30013.2,30913.6,7246.4,10553.2,6916.7,2172.9,0,4024.4,3983.53
2024-01-28T02:00:00Z,2024-01-28,5,32438.6,33411.8,6319.7,11475.7,7228.4,3312.5,0,5075.5,4117.86
2024-01-28T03:00:00Z,2024-01-28,6,33581,34588.4,8112.2,12059.6,7259,1681.3,0,5476.4,4461.88
2024-01-28T04:00:00Z,2024-01-28,7,36499.1,37594.1,9453.1,12358.9,7374.1,3072.8,242.8,5092.4,4364.03
2024-01-28T05:00:00Z,2024-01-28,8,38407.7,39560,9297.6,12305.8,9074,2508.4,1107.3,5266.8,4238.66
2024-01-28T06:00:00Z,2024-01-28,9,37932.3,39070.2,8463.5,14897.9,8946.2,3226.2,1333.9,2202.5,4570.27
2024-01-28T07:00:00Z,2024-01-28,10,39345.7,40526.1,9435.6,13895.4,8982.2,2152,1650.6,4410.2,4082.38
2024-01-28T08:00:00Z,2024-01-28,11,39033.6,40204.6,9087.4,13707,9297.2,1568.8,1868.8,4675.5,4427.31
2024-01-28T09:00:00Z,2024-01-28,12,38162.1,39306.9,9784,13043.7,8832.2,2265.7,2337.8,3043.4,4791.77
2024-01-28T10:00:00Z,2024-01-28,13,37282.1,38400.6,8673.2,14268.5,8633,3645.7,1966.9,1213.2,4652.37
2024-01-28T11:00:00Z,2024-01-28,14,36355,37445.7,9578.6,11206.9,9146.9,4170.7,2069.3,1273.3,4132.7
2024-01-28T12:00:00Z,2024-01-28,15,38881.5,40048,8597.5,14105,7935.1,4347.2,1645.1,3418.1,4456.22
2024-01-28T13:00:00Z,2024-01-28,16,37307.5,38426.7,9343.9,13551.6,7827.1,3506.9,1333.8,2863.4,4979.77
